school,applicant
格拉斯哥大学投资银行及金融理学硕士,"武汉理工大学, 会计, 已毕业，GPA86.4"
巴斯大学市场营销理学硕士,"山西财经大学, 新闻学, 1年工作经验，GPA87.11"
思克莱德大学市场营销理学硕士,"广州大学, 广播电视新闻学, 2年工作经验，GPA83.1，雅思6.5"
邓迪大学国际市场营销与品牌推广理学硕士,"广州大学, 广播电视新闻学, 2年工作经验，GPA83.1，雅思6.5"
纽卡斯尔大学全球人力资源管理理学硕士,"北京理工大学珠海学院, 会计学, 大四，GPA80.63，雅思6"
格拉斯哥大学国际会计与财务管理会计硕士,"温州肯恩大学, 会计学, 大四，GPA3.55"
伯明翰大学金融经济学理学硕士,"广东外语外贸大学, 国际经济与贸易, 大四，GPA87.71，雅思6.5"
纽卡斯尔大学银行与金融理学硕士,"东北师范大学罗格斯纽瓦克合作, 金融, 大四，GPA81.26，雅思6"
格拉斯哥大学经济、银行及金融理学硕士,"北京工业大学, 金融, 大四，GPA90.91，雅思7"
诺丁汉大学市场营销理学硕士,"宁波诺丁汉大学, 国际商务经济学, 大四，GPA83，雅思7.5"
杜伦大学金融（会计与金融）理学硕士,"东北财经大学, 经济统计学, 大四，GPA87.55，雅思7.0，GMAT630"
格拉斯哥大学管理与可持续旅游理学硕士,"中国海洋大学, 旅游管理, 应届毕业生，GPA3.2，雅思6.5"
伦敦大学皇家霍洛威学院会计与财务管理理学硕士,"西蒙弗雷泽大学, 经济学, 3年工作经验，GPA2.66，雅思6.5"
诺丁汉大学金融与投资理学硕士,"苏州大学, 金融学（中外合作办学）, 大四，GPA93，雅思7，GMAT670"
谢菲尔德大学会计、治理与财务管理理学硕士,"南京师范大学, 会计学, 大四，GPA86.58，雅思6.5，GMAT680"
杜伦大学商业分析理学硕士,"上海交通大学, 金融学, 已毕业，GPA82.85，雅思6.5"
格拉斯哥大学投资银行及金融理学硕士,"厦门大学, 金融学, 大四，GPA84.65，雅思7.5"
埃克塞特大学金融与管理理学硕士,"上海立信会计金融学院, 金融学, 大四，GPA80.21"
曼彻斯特大学金融学理学硕士,"中国人民大学, 金融学, 大四，GPA86.1，雅思7.0，GMAT670"
格拉斯哥大学定量金融学理学硕士,"山东大学, 信息与计算科学, 大四，GPA3.74，雅思6.5，GRE320+3"
利兹大学广告和营销文学硕士,"南昌大学, 广告学, 大四，GPA86，雅思6.0"
利兹大学会计与金融理学硕士,"温州肯恩大学, 会计学, 19年毕业，GPA3.55"
格拉斯哥大学定量金融学理学硕士,"西交利物浦大学, mathematics of finance, 大四，GPA60.77"
伯明翰大学金融经济学理学硕士,"安徽师范大学, 经济学, 大四，GPA85.59，雅思6.5"
格拉斯哥大学资产定价与投资理学硕士,"苏州大学, 金融学（中外合作办学）, 大四，GPA93，雅思7，GMAT670"
格拉斯哥大学投资银行及金融理学硕士,"上海交通大学, 金融学, 大四，GPA85.16，雅思6.5"
格拉斯哥大学国际会计与财务管理会计硕士,"香港中文大学（深圳）, 会计, 大四，GPA3.43，雅思7"
莱斯特大学管理学理学硕士,"东北农业大学, 会计学, 2年工作经验，GPA76"
利兹大学银行与国际金融理学硕士,"西南大学, 金融学, 大四，GPA3.32，雅思6"
约克大学经济学与金融理学硕士,"上海立信会计金融学院, 经济学, 大四，GPA89.84，雅思6"
卡迪夫大学国际经济学、银行与金融理学硕士,"防灾科技学院, 会计学, 大四，GPA3.91"
伦敦大学玛丽皇后学院市场营销理学硕士,"山西财经大学, 新闻学, 1年工作经验，GPA87.11"
格拉斯哥大学国际会计与财务管理会计硕士,"吉林大学, 财政学, 大四，GPA87.02，雅思7.0"
莱斯特大学市场营销理学硕士,"广州大学, 广播电视新闻专业, 4年工作经验，GPA83.1，雅思6.5"
拉夫堡大学管理理学硕士,"浙江农林大学, 园林, 大四，GPA78.6"
利兹大学金融与投资理学硕士,"苏州大学, 金融学（中外合作办学）, 大四，GPA93，雅思7，GMAT670"
伦敦大学国王学院金融数学理学硕士,"中国政法大学, 经济学/数学与应用数学双专业, 大四，GPA84.56，雅思6.5"
谢菲尔德大学国际金融与经济理学硕士,"云南大学,  国际经济与贸易专业, 大四，GPA3.45，雅思5.5"
谢菲尔德大学商务金融与经济理学硕士,"广东外语外贸大学, 金融, 大四，GPA87.67，雅思7"
曼彻斯特大学发展金融学理学硕士,"江西财经大学, 会计学（ACCA方向班）, 大四，GPA85.46，雅思7"
纽卡斯尔大学银行与金融理学硕士,"西安财经大学, 会计, 大四，GPA80.12，雅思6.0"
纽卡斯尔大学金融理学硕士,"西安财经大学, 会计, 大四，GPA80.12，雅思6.0"
曼彻斯特大学人力资源管理（国际化发展）理学硕士,"南京师范大学, 行政管理, 大四，GPA85.95，雅思6"
约克大学管理学理学硕士,"东北农业大学, 会计学, 2年工作经验，GPA76"
东安格利亚大学市场营销理学硕士,"云南大学旅游文化学院, 日语, 大四，GPA3.0"
莱斯特大学市场营销理学硕士,"云南大学旅游文化学院, 日语, 大四，GPA3.0"
兰卡斯特大学金融学理学硕士,"苏州大学, 金融学（中外合作办学）, 大四，GPA93，雅思7，GMAT670"
巴斯大学经济学理学硕士,"四川大学, 金融双语, 已毕业，GPA87.46，托福92，GRE321"
纽卡斯尔大学金融理学硕士,"武汉轻工大学, 金融, 大四，GPA87.3，雅思7"
雷丁大学空间规划与发展理学硕士,"浙江农林大学, 园林, 大四，GPA78.6"
雷丁大学营销—国际营销理学硕士,"浙江农林大学, 园林, 大四，GPA78.6"
纽卡斯尔大学金融理学硕士,"西南财经大学, 金融, 一年工作经验，GPA77.65，雅思6"
格拉斯哥大学国际银行与金融理学硕士,"江南大学, 金融学, 已毕业，GPA87.35，雅思6.5"
格拉斯哥大学投资资金管理理学硕士,"江南大学, 金融学, 已毕业，GPA87.35，雅思6.5"
曼彻斯特大学数学金融理学硕士,"中国政法大学, 经济学/数学与应用数学双专业, 大四，GPA84.56，雅思6.5"
思克莱德大学市场营销理学硕士,"云南大学旅游文化学院, 日语, 毕业 无工作经验，GPA3.0"
曼彻斯特大学发展金融学理学硕士,"首都经济贸易大学, 贸易经济, 一年半工作经验，GPA86.73，雅思6.5"
爱丁堡大学金融数学理学硕士,"中国矿业大学, 数学与应用数学, 大四，GPA83.27，雅思6"
布里斯托大学市场营销理学硕士,"南京财经大学, 市场营销, 2019应届生，GPA88.05，托福85，GMAT650"
曼彻斯特大学政治经济学文学硕士,"南京师范大学, 行政管理, 大四，GPA86，雅思6"
格拉斯哥大学国际金融分析理学硕士,"西南大学, 金融学, 大四，GPA83.3，雅思6（阅读6.5 听力5"
伯明翰大学货币、银行与金融理学硕士,"江苏大学, 金融, 大四，GPA84.2"
格拉斯哥大学国际商务理学硕士,"吉林大学, 国际商务, 大四，GPA81.46"
曼彻斯特大学人力资源管理（国际化发展）理学硕士,"东华大学, 金融, 大四，GPA85.5，雅思8"
曼彻斯特大学发展金融学理学硕士,"东华大学, 金融, 大四，GPA85.5，雅思8"
谢菲尔德大学商务金融与经济理学硕士,"西南财经大学, 金融, 一年工作经验，GPA77.65，雅思6"
布里斯托大学金融与投资理学硕士,"中国人民大学, 金融学, 大四，GPA86.1，雅思7(6)，GMAT670"
伯明翰大学货币、银行与金融理学硕士,"西南财经大学, 国际经济与贸易, 大四，GPA3.0，雅思6（5.5"
格拉斯哥大学国际会计与财务管理会计硕士,"东北师范大学, 会计, 大四，GPA86，雅思6"
格拉斯哥大学国际金融硕士,"华东师范大学, 金融, 2年工作经验，GPA3.26/4，雅思7.0"
格拉斯哥大学国际会计与财务管理会计硕士,"山东大学, 会计学, 大四，GPA3.64，雅思7.0"
杜伦大学会计学理学硕士,"吉林大学, 财政学, 大四，GPA87，雅思7(6.0)，GMAT640"
曼彻斯特大学发展金融学理学硕士,"四川农业大学, 金融学, 大四，GPA3.8/5.0，雅思6.5(5.5)，GMAT610"
格拉斯哥大学定量金融学理学硕士,"山东大学（威海）, 信息与计算科学专业, 大四，GPA3.39/5.0，雅思6.0，GRE314"
格拉斯哥大学资产定价与投资理学硕士,"山东大学（威海）, 信息与计算科学专业, 大四，GPA3.39/5.0，雅思6.0，GRE314"
格拉斯哥大学国际银行与金融理学硕士,"中国人民大学, 农业经济管理, 毕业半年，GPA3.07"
诺丁汉大学金融与计算数学理学硕士,"上海理工大学, 计算机, 大四，GPA3.55/4.5，雅思6.5(5)"
伦敦大学玛丽皇后学院市场营销理学硕士,"中山大学, 金融, 大四，GPA2.7"
格拉斯哥大学国际商务理学硕士,"华中农业大学, 商务英语, 大四，GPA3.4，托福85"
南安普顿大学营销管理理学硕士,"广东外语外贸大学, 金融学, 大四，GPA81.8，雅思6"
格拉斯哥大学国际金融分析理学硕士,"首都经济贸易大学, 贸易经济, 1年工作经验，GPA86.73，雅思6.5"
布里斯托大学管理学理学硕士（市场营销 ）,"厦门大学, 金融学, 大四，GPA84.65，雅思7.5（6.5）"
格拉斯哥大学金融经济学理学硕士,"苏州大学 ,  财政学, 大四，GPA3.54，雅思6.5（5.5）"
南安普顿大学商业分析与管理科学理学硕士,"南京邮电大学, 信息系统与信息管理, 大四，GPA83"
伯明翰大学国际会计与金融理学硕士,"东北农业大学, 会计, 已毕业，GPA87"
南安普顿大学金融与经济理学硕士,"安徽师范大学, 经济学, 大四，GPA83.5，雅思6.5（6）"
南安普顿大学国际管理理学硕士,"上海对外经贸大学, 行政管理, 大四，GPA80.72，雅思7"
格拉斯哥大学资产定价与投资理学硕士,"对外经济贸易大学, 金融, 已毕业，GPA3.4，雅思6.5（6）"
利物浦大学大数据管理理学硕士,"安徽财经大学, 信息系统与信息管理, 毕业1年，GPA91，雅思7（6.0）"
格拉斯哥大学金融和管理理学硕士,"湖南大学, 财政学, 大四，GPA3.0（80.71）"
格拉斯哥大学成长性企业管理理学硕士,"首都经济贸易大学, 市场营销, 大四，GPA86，雅思6.0"
格拉斯哥大学资产定价与投资理学硕士,"广东外语外贸大学, 金融, 大四，GPA87.67，雅思7.0（6.0）"
曼彻斯特大学国际时装零售理学硕士,"沈阳理工大学, 英语, 大四，GPA3.54，雅思6.0"
谢菲尔德大学会计、治理与财务管理理学硕士,"中南财经政法大学, 会计, 大四，GPA81.9，雅思6.5"
利兹大学生态经济学理学硕士,"河北工业大学, 环境工程, 工作一年，GPA82，雅思6.5（6.0）"
布里斯托大学管理学理学硕士（市场营销 ）,"中山大学, 会展经济与管理, 3年工作经验，GPA3.5/85，雅思7"
布里斯托大学银行、管理与金融稳定理学硕士,"北京工业大学, 金融, 大四，GPA90"
南安普顿大学供应链管理与物流理学硕士,"南京财经大学, 物流管理, 大四，GPA3.76/87.21"
格拉斯哥大学国际银行与金融理学硕士,"中国矿业大学, 会计, 大四，GPA88，雅思7"
约克大学经济学与金融理学硕士,"上海外国语大学贤达经济人文学院, 金融, 大四，GPA82.59"
拉夫堡大学金融与投资理学硕士,"苏州大学, 金融, 大四，GPA3.8，雅思7（6），GMAT670"
埃克塞特大学金融与管理理学硕士,"武汉轻工大学, 金融, 大四，GPA87.3，雅思7"
巴斯大学会计与金融学理学硕士,"东北农业大学, 会计, 已毕业，GPA87"
华威大学国际贸易、策略与运营理学硕士,"华南理工, 商务英语, 大四，GPA3.58，雅思7"
伯明翰大学财务管理理学硕士,"湖南大学, 财政学, 大四，GPA3.0（80.71）"
华威大学商务（市场营销）理学硕士,"华南理工, 商务英语, 大四，GPA3.58，雅思7"
布里斯托大学会计、金融和管理理学硕士,"上海对外经贸大学, 国际会计, 大四，GPA87.9，雅思6.5，GMAT680"
布里斯托大学会计、金融和管理理学硕士,"香港中文大学（深圳）, 会计, 大四，GPA3.43，雅思6.5（5.5）"
格拉斯哥大学全球经济理学硕士,"上海理工大学, 金融学, 大四，GPA83"
曼彻斯特大学会计理学硕士,"东北财经大学, 会计学, 大四，GPA93.43，雅思7（6），GMAT720"
伦敦大学玛丽皇后学院银行与金融学理学硕士,"宁波诺丁汉大学, 国际商务经济学, 大四，GPA83，雅思7.5（6）"
布里斯托大学管理学理学硕士,"北京林业大学, 商务英语, 大四，GPA89.04，雅思7/6"
纽卡斯尔大学银行与金融理学硕士,"河北金融学院, 会计学（ACCA试点）, 大四，GPA83.7，雅思5.5"
约克大学人力资源管理理学硕士,"苏州科技大学, 人力资源, 已毕业，GPA3.17，雅思6"
伯明翰大学财务管理理学硕士,"首都经济贸易大学, 贸易经济, 1年半工作经验，GPA3.53，雅思6.5"
伯明翰大学金融经济学理学硕士,"首都经济贸易大学, 金融经济, 大四，GPA87.74"
爱丁堡大学碳金融理学硕士,"华东理工大学, 工程管理, 已毕业，GPA3.43，雅思7"
伦敦大学玛丽皇后学院计算机与信息系统理学硕士 （无相关专业背景）,"武汉轻工大学, 金融, 大四，GPA87.3，雅思7"
萨塞克斯大学企业与金融风险管理理学硕士,"上海大学, 金融学, 大四，GPA81.1，雅思6（6）"
格拉斯哥大学国际银行与金融理学硕士,"西南财经大学, 国际经济与贸易, 大四，GPA3.0，雅思6（5.5"
兰卡斯特大学商业分析理学硕士,"云南大学,  国际经济与贸易专业, 大四，GPA84.5"
伦敦大学国王学院会计、问责与财务管理理学硕士,"香港中文大学（深圳）, 会计, 大四，GPA3.476，雅思7.5，GMAT660"
伦敦大学国王学院银行与金融理学硕士,"武汉理工大学, 会计, 两年工作经验，GPA85.2，雅思7/5.5，GMAT710"
爱丁堡大学金融数学理学硕士,"中国政法大学, 经济学/数学与应用数学双专业, 大四，GPA84，雅思6.5(5.5)"
伯明翰大学国际商业理学硕士,"上海理工大学, 计算机, 大四，GPA3.55/4.5，雅思6.5(5)"
格拉斯哥大学经济、银行及金融理学硕士,"上海大学, 金融学, 1年工作经验，GPA83，雅思6.0(5.0)"
伦敦大学玛丽皇后学院投资与金融学理学硕士,"武汉轻工大学, 金融, 大四，GPA87.3，雅思7"
纽卡斯尔大学银行与金融理学硕士(伦敦校区),"东北财经大学, 金融学, 工作一年，GPA83，雅思6.5(6.0)"
