school,applicant,gpa,gpa_normalized,applicant_school,is_chinese_undergrad,is_985,is_211,is_zhuanke,is_minban,is_heban,is_top_100_qs,fn
伯明翰大学城市与地区规划理学硕士,"四川农业大学, 人文地理与城乡规划, 已毕业，GPA84，无语言成绩",84.0,-0.1518471952764296,四川农业大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
伦敦大学国王学院教育学文学硕士,"黑龙江大学, 汉语国际教育, 已毕业，GPA88.57，无",88.57,0.5842495593468399,黑龙江大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
华威大学国际政治经济文学硕士,"中国人民大学, 国际政治, 大四，GPA3.58，雅思6.5",91.6,1.072296204097061,中国人民大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
伯明翰大学教育学文学硕士,"首都师范大学, 小学教育, 大四，GPA84.7，PTE68",84.7,-0.03909714533413387,首都师范大学,1,0,0,0,1,0,0,英国_社科_applicants.csv
杜伦大学公司法法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5",83.36,-0.25493295522367104,华东政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
杜伦大学国际法律与治理法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5",83.36,-0.25493295522367104,华东政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
伦敦大学学院语言学文学硕士,"南开大学, 俄语, 已毕业，GPA83.8，雅思6.5",83.8,-0.18406149525994298,南开大学,1,1,1,0,1,0,0,英国_社科_applicants.csv
伦敦大学学院亚洲考古与遗产文学硕士,"清华大学, 艺术史论, 大四，GPA87.4，无语言成绩",87.4,0.39579590444329116,清华大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
华威大学商业与专业跨文化交流理学硕士,"中央财经大学, 汉语言, 大四，GPA83，PTE81",83.0,-0.31291869519399423,中央财经大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
伦敦大学学院法律硕士,"北京航空航天大学, 法学, 大四，GPA3.63，雅思6.5",92.6,1.2333677040146256,北京航空航天大学,1,1,1,0,1,0,0,英国_社科_applicants.csv
爱丁堡大学对外英语教学理学硕士,"中国农业大学, 英语, 三年以上工作经验，GPA3.36，雅思7.5",87.19999999999999,0.3635816044597755,中国农业大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
爱丁堡大学语言和跨文化交流理学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.49，雅思7",89.80000000000001,0.7823675042454473,北京师范大学-香港浸会大学联合国际学院,1,1,1,0,0,1,0,英国_社科_applicants.csv
利兹大学社会与公共政策文学硕士,"巢湖学院, 审计学, 已毕业，GPA84，PTE 64",84.0,-0.1518471952764296,巢湖学院,1,0,0,0,0,0,0,英国_社科_applicants.csv
爱丁堡大学对外英语教学理学硕士,"中南财经政法大学, 英语(语言与翻译方向), 已毕业，GPA90.2，雅思7.0",90.2,0.8467961042124718,中南财经政法大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
谢菲尔德大学公司法和商法法学硕士,"武汉学院, 法学, 大四，GPA87，雅思6.5",87.0,0.3313673044762644,武汉学院,1,0,0,0,1,0,0,英国_社科_applicants.csv
伦敦大学学院教育文学硕士,"澳门大学, 葡萄牙语, 大四，GPA3.6，雅思6.5",92.0,1.1367248040640876,澳门大学,0,0,0,0,0,0,0,英国_社科_applicants.csv
伦敦大学国王学院教育学文学硕士,"南京师范大学, 学前教育, 大四，GPA88.8，雅思6.5",88.8,0.6212960043278803,南京师范大学,1,0,1,0,1,0,0,英国_社科_applicants.csv
伦敦大学学院语言学文学硕士,"中国农业大学, 英语, 三年以上工作经验，GPA3.36，雅思7.5",87.19999999999999,0.3635816044597755,中国农业大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
爱丁堡大学教育学理学硕士,"南京师范大学, 学前教育, 大四，GPA88.8，雅思6.5",88.8,0.6212960043278803,南京师范大学,1,0,1,0,1,0,0,英国_社科_applicants.csv
伦敦大学国王学院语言与文化多样性文学硕士,"南京师范大学, 英语, 大四，GPA4.1，雅思7.5",102.0,2.7474398032397342,南京师范大学,1,0,1,0,1,0,0,英国_社科_applicants.csv
伦敦大学金史密斯学院艺术管理与文化政策文学硕士,"香港大学, 主修翻譯和中文副修中國歷史, 已毕业，GPA3.13，雅思7.5(6.5)",82.6,-0.37734729516102106,香港大学,0,0,0,0,0,0,1,英国_社科_applicants.csv
南安普顿大学公共健康理学硕士,"南京中医药大学翰林学院, 中药学, 三年以上工作经验，GPA2.72，无语言成绩",74.4,-1.6981335944850495,南京中医药大学翰林学院,1,0,0,0,1,0,0,英国_社科_applicants.csv
诺丁汉大学国际传媒与传播研究文学硕士,"澳门科技大学, 传播, 大四，GPA3.5，雅思6.0",90.0,0.8145818042289584,澳门科技大学,0,0,0,0,0,0,0,英国_社科_applicants.csv
爱丁堡大学英国文学理学硕士（1900年至今的英国文学：文学与现代性）,"武汉大学, 英语专业, 大四，GPA88，托福105",88.0,0.49243880439382903,武汉大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
伦敦大学玛丽皇后学院法学硕士,"西南政法大学, 法学, 大四，GPA80，无语言成绩",80.0,-0.7961331949466882,西南政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
格拉斯哥大学城市规划理学硕士,"河海大学, 土地资源管理, 大四，GPA81.49，六级543",81.49,-0.5561366600695177,河海大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
格拉斯哥大学国际经济法法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5",83.36,-0.25493295522367104,华东政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
谢菲尔德大学教育学：语言和教育文学硕士,"海南大学, 生物科学, 已毕业，GPA81，雅思6.5",81.0,-0.6350616950291236,海南大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
伦敦大学国王学院教育管理文学硕士,"湖北师范大学, 广播电视学, 一年工作经验，GPA3.58，无语言成绩",91.6,1.072296204097061,湖北师范大学,1,0,0,0,1,0,0,英国_社科_applicants.csv
南安普顿大学全球传媒管理文学硕士,"澳门科技大学, 传播, 大四，GPA3.5，雅思6.0",90.0,0.8145818042289584,澳门科技大学,0,0,0,0,0,0,0,英国_社科_applicants.csv
伦敦大学国王学院教育管理文学硕士,"复旦大学, 汉语言文学, 大四，GPA3.18，雅思6.0",83.6,-0.21627579524345636,复旦大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
伦敦大学国王学院数字资产与媒体管理文学硕士,"印第安纳大学伯明顿分校, 电影制作/话剧, 已毕业，GPA3.51，免语言成绩",90.19999999999999,0.8467961042124695,印第安纳大学伯明顿分校,0,0,0,0,0,0,0,英国_社科_applicants.csv
卡迪夫大学法学硕士,"电子科技大学中山学院, 法学, 大四，GPA84.47，雅思6.0",84.47,-0.07614359031517438,电子科技大学中山学院,1,1,1,0,1,0,0,英国_社科_applicants.csv
谢菲尔德大学政治、政府与公共政策文学硕士,"河海大学, 土地资源管理, 大四，GPA81.49，六级543",81.49,-0.5561366600695177,河海大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
伦敦大学学院教育文学硕士,"香港教育大学, 历史教育, 大四，GPA3.2，雅思7.0",84.0,-0.1518471952764296,香港教育大学,0,0,0,0,0,0,0,英国_社科_applicants.csv
格拉斯哥大学城市规划理学硕士,"四川农业大学, 人文地理与城乡规划, 已毕业，GPA84，无语言成绩",84.0,-0.1518471952764296,四川农业大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
阿伯丁大学公共卫生硕士,"南京中医药大学翰林学院, 中药学, 三年以上工作经验，GPA2.72，无语言成绩",74.4,-1.6981335944850495,南京中医药大学翰林学院,1,0,0,0,1,0,0,英国_社科_applicants.csv
格拉斯哥大学教育研究教育学硕士,"首都师范大学, 小学教育, 大四，GPA84.7，PTE68",84.7,-0.03909714533413387,首都师范大学,1,0,0,0,1,0,0,英国_社科_applicants.csv
格拉斯哥大学教育研究理学硕士,"北京第二外国语学院, 德语, 大四，GPA84.4，六级：487",84.4,-0.08741859530940281,北京第二外国语学院,1,0,0,0,1,0,0,英国_社科_applicants.csv
谢菲尔德大学心理学与教育文学硕士,"北京第二外国语学院, 德语, 大四，GPA84.4，六级：487",84.4,-0.08741859530940281,北京第二外国语学院,1,0,0,0,1,0,0,英国_社科_applicants.csv
伦敦大学学院教育文学硕士,"华南理工大学, 商务英语（辅修金融）, 大四，GPA85.18，雅思7.0",85.18,0.038217174626297805,华南理工大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
剑桥大学遗产研究哲学硕士,"北京大学, 考古学, 大四，GPA85，雅思8.0",85.0,0.00922430464113507,北京大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
布里斯托大学法学硕士（法律研究）,"上海海事大学, 海商法, 大四，GPA3.44，雅思7.0",88.79999999999998,0.621296004327878,上海海事大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
利兹大学国际商法法学硕士,"西南政法大学, 法学, 大四，GPA80，无语言成绩",80.0,-0.7961331949466882,西南政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
谢菲尔德大学数字文化与传播硕士,"汕头大学, 国际新闻与传播, 大四，GPA3.37，雅思6.0",87.4,0.39579590444329116,汕头大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
南安普顿大学国际商法与公司法法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5",83.36,-0.25493295522367104,华东政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
诺丁汉大学法学硕士,"西南政法大学, 法学, 大四，GPA80，无语言成绩",80.0,-0.7961331949466882,西南政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
华威大学全球媒体与传播文学硕士,"北京大学, 新闻学, 大四，GPA80，雅思7.0",80.0,-0.7961331949466882,北京大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
杜伦大学法学硕士,"上海海事大学, 海商法, 大四，GPA3.44，雅思7.0",88.79999999999998,0.621296004327878,上海海事大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
伯明翰大学应用语言学文学硕士,"江苏师范大学, 翻译, 大四，GPA84，无语言成绩",84.0,-0.1518471952764296,江苏师范大学,1,0,0,0,1,0,0,英国_社科_applicants.csv
南安普顿大学英语教育/对外英语教学文学硕士,"江苏师范大学, 翻译, 大四，GPA84，无语言成绩",84.0,-0.1518471952764296,江苏师范大学,1,0,0,0,1,0,0,英国_社科_applicants.csv
利兹大学专业语言和跨文化研究文学硕士,"江苏师范大学, 翻译, 大四，GPA84，无语言成绩",84.0,-0.1518471952764296,江苏师范大学,1,0,0,0,1,0,0,英国_社科_applicants.csv
伦敦大学国王学院国际关系文学硕士,"北京外国语大学, 阿拉伯语, 大四，GPA85，六级607",85.0,0.00922430464113507,北京外国语大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
威斯敏斯特大学全球媒体文学硕士,"电子科技大学中山学院, 法学, 大四，GPA84.47，雅思6.0",84.47,-0.07614359031517438,电子科技大学中山学院,1,1,1,0,1,0,0,英国_社科_applicants.csv
谢菲尔德大学教育学文学硕士,"黑龙江大学, 汉语国际教育, 已毕业，GPA88.57，无语言成绩",88.57,0.5842495593468399,黑龙江大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
伦敦大学国王学院教育管理文学硕士,"杜伦大学, English literature, 大四，GPA62，免语言成绩",62.0,-3.6954201934628523,杜伦大学,0,0,0,0,0,0,1,英国_社科_applicants.csv
杜伦大学教育学文学硕士,"首都师范大学, 小学教育, 大四，GPA84.7，PTE68",84.7,-0.03909714533413387,首都师范大学,1,0,0,0,1,0,0,英国_社科_applicants.csv
曼彻斯特大学国际教育文学硕士,"上海外国语大学, 英语（教育）, 大四，GPA3.78，雅思7",95.6,1.7165822037673195,上海外国语大学,1,0,1,0,1,0,0,英国_社科_applicants.csv
利兹大学社会与公共政策文学硕士,"河海大学, 土地资源管理, 大四，GPA80，六级543",80.0,-0.7961331949466882,河海大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
伦敦大学国王学院国际政治经济学文学硕士,"西南财经大学, 国际商务, 大四，GPA3.6，雅思7.5",92.0,1.1367248040640876,西南财经大学,1,0,1,0,1,0,0,英国_社科_applicants.csv
华威大学国际文化政策与管理文学硕士,"香港大学, 主修翻譯和中文副修中國歷史, 已毕业，GPA3.13，雅思7.5(6.5)",82.6,-0.37734729516102106,香港大学,0,0,0,0,0,0,1,英国_社科_applicants.csv
利兹大学会议口译和翻译研究文学硕士,"香港大学, 主修翻譯和中文副修中國歷史, 已毕业，GPA3.13，雅思7.5(6.5)",82.6,-0.37734729516102106,香港大学,0,0,0,0,0,0,1,英国_社科_applicants.csv
伦敦大学学院教育文学硕士,"上海外国语大学, 英语（教育）, 大四，GPA3.78，雅思7",95.6,1.7165822037673195,上海外国语大学,1,0,1,0,1,0,0,英国_社科_applicants.csv
华威大学国际文化政策与管理文学硕士,"澳门科技大学, 新闻传媒, 大四，GPA87.2，雅思6.5",87.2,0.3635816044597778,澳门科技大学,0,0,0,0,0,0,0,英国_社科_applicants.csv
爱丁堡大学伊斯兰教与中东研究理学硕士,"北京外国语大学, 阿拉伯语, 大四，GPA85.2，雅思7.0",85.2,0.04143860462464846,北京外国语大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
利兹大学企业传播、营销与公共关系文学硕士,"香港中文大学（深圳）, 翻译, 大四，GPA2.8，雅思6.5",76.0,-1.440419194616947,香港中文大学（深圳）,1,0,0,0,0,1,1,英国_社科_applicants.csv
利兹大学企业传播、营销与公共关系文学硕士,"合肥工业大学, 英语, 大四，GPA82.6，托福100",82.6,-0.37734729516102106,合肥工业大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
谢菲尔德大学公司法和商法法学硕士,"华东政法大学, 新闻、法律双学位, 大四，GPA80.07，无语言成绩",80.07,-0.7848581899524598,华东政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
利物浦大学法学硕士,"电子科技大学中山学院, 法学, 大四，GPA3.5，雅思6.0",90.0,0.8145818042289584,电子科技大学中山学院,1,1,1,0,1,0,0,英国_社科_applicants.csv
伦敦大学国王学院国际政治经济学文学硕士,"中国农业大学, 国际经济与贸易, 大四，GPA3.83，雅思6.5",96.6,1.8776537036848842,中国农业大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
曼彻斯特大学规划学理学硕士,"四川农业大学, 人文地理与城乡规划, 已毕业，GPA84，无语言成绩",84.0,-0.1518471952764296,四川农业大学,1,0,1,0,0,0,0,英国_社科_applicants.csv
诺丁汉大学国际商法法学硕士,"华东政法大学, 新闻、法律双学位, 大四，GPA80.07，无语言成绩",80.07,-0.7848581899524598,华东政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
格拉斯哥大学城市规划理学硕士,"北方工业大学, 风景园林, 大四，GPA82.7，无语言成绩",82.7,-0.36124014516926317,北方工业大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
诺丁汉大学国际传媒与传播研究文学硕士,"中南大学, 广播电视, 已毕业，GPA86，无语言成绩",86.0,0.17029580455869972,中南大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
诺丁汉大学对外汉语教学文学硕士,"黑龙江大学, 汉语国际教育, 已毕业，GPA88.57，无语言成绩",88.57,0.5842495593468399,黑龙江大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
伦敦大学学院教育文学硕士,"厦门大学马来西亚分校, 汉语言, 大四，GPA80，雅思6.5",80.0,-0.7961331949466882,厦门大学马来西亚分校,1,1,1,0,0,0,0,英国_社科_applicants.csv
南安普顿大学英语教育/对外英语教学文学硕士,"杜伦大学, 教育社会, 大四，GPA62，免语言成绩",62.0,-3.6954201934628523,杜伦大学,0,0,0,0,0,0,1,英国_社科_applicants.csv
诺丁汉大学法学硕士,"华东政法大学, 新闻、法律双学位, 大四，GPA80.07，无语言成绩",80.07,-0.7848581899524598,华东政法大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
埃克塞特大学对外英语教学教育学硕士,"北京城市学院, 英语（国际商务）, 大四，GPA81，无语言成绩",81.0,-0.6350616950291236,北京城市学院,1,0,0,0,1,0,0,英国_社科_applicants.csv
爱丁堡大学电影研究理学硕士,"长春师范大学, 戏剧影视文学, 已毕业，GPA90，无语言成绩",90.0,0.8145818042289584,长春师范大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
爱丁堡大学媒介间性：文学、电影与对话中的艺术理学硕士,"长春师范大学, 戏剧影视文学, 已毕业，GPA90，无语言成绩",90.0,0.8145818042289584,长春师范大学,1,0,0,0,0,0,0,英国_社科_applicants.csv
伦敦大学金史密斯学院数字新闻学文学硕士/理学硕士,"北京大学, 新闻学, 大四，GPA80，雅思7.0",80.0,-0.7961331949466882,北京大学,1,1,1,0,0,0,0,英国_社科_applicants.csv
